i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
842,484,847192,6018.229,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,847193,548.647,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,847330,19445.98,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,854211,3110.75,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870322,83.141,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870323,15013.497,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870324,25359.04,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870899,200652.672,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
528,276,270900,234013.744,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,271000,20309914.37,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,847192,14098.979,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,847193,1964.701,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,847330,5162.762,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,854211,190.395,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870322,3523.808,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870323,40842.504,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870324,88.81,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870899,18537.754,234013.744,40842.504,190.395,5162.762,20309914.37,88.81,14098.979,18537.754,1964.701,3523.808
156,344,271000,1055626.447,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,847192,17844.054,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,847193,4698.099,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,847330,20269.32,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,854211,493.18,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870322,9.755,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870323,382.833,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870324,193.144,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870899,1489.812,0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
276,826,271000,1533129.69,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,847192,4296.736,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,847193,1337.565,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,847330,3481.421,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,854211,460.733,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870322,20873.672,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870323,206927.969,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870324,13879.515,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870899,46570.083,0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,528,270900,90607,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,271000,1580415.838,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,847192,5709.568,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,847193,1549.107,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,847330,2954.06,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,854211,157.703,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870322,16086.169,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870323,72316.064,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870324,1777.752,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870899,13860.264,90607,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,842,270900,70028.816,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,271000,387840.824,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,847192,1305.625,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,847193,365.625,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,847330,2361.187,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,854211,456.687,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,870322,59.8,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,870323,181573.376,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,870324,123283.504,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
276,842,870899,19167,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167,365.625,59.8
156,842,270900,2493564.897,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,271000,46527.225,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,847192,70045.496,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,847193,11022.976,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,847330,25802.617,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,854211,31.764,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,870322,2.278,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,870323,7.928,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,842,870899,14967.984,2493564.897,7.928,31.764,25802.617,46527.225,0,70045.496,14967.984,11022.976,2.278
156,392,270900,11956553.24,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,271000,131022.059,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,847192,2797.062,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,847193,484.062,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,847330,3372.394,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,854211,359.257,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,870322,4.55,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,870323,12.578,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,870324,3.767,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
156,392,870899,3000.658,11956553.24,12.578,359.257,3372.394,131022.059,3.767,2797.062,3000.658,484.062,4.55
392,410,270900,88039,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,271000,3425613.701,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,847192,3552.774,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,847193,476.94,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,847330,1095.51,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,854211,1225.625,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,870322,12.562,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,870323,108.617,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,870324,4.375,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
392,410,870899,10224.39,88039,108.617,1225.625,1095.51,3425613.701,4.375,3552.774,10224.39,476.94,12.562
842,826,271000,293996.141,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,847192,4510.425,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,847193,3430.812,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,847330,9744.019,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,854211,1165.937,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,870322,136.39,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,870323,14987.238,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,870324,5635.675,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
842,826,870899,18503.209,0,14987.238,1165.937,9744.019,293996.141,5635.675,4510.425,18503.209,3430.812,136.39
826,276,270900,15248551.93,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,271000,1085358.054,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,847192,13252.681,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,847193,2333.014,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,847330,2865.056,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,854211,2625.14,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,870322,16332.748,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,870323,72524.154,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,870324,8393.698,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,276,870899,89590.788,15248551.93,72524.154,2625.14,2865.056,1085358.054,8393.698,13252.681,89590.788,2333.014,16332.748
826,842,270900,22845028.36,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,271000,1445393.096,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,847192,1034.625,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,847193,1379.625,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,847330,6452.984,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,854211,262.312,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,870322,29.828,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,870323,757.125,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,870324,68656.56,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
826,842,870899,21909.956,22845028.36,757.125,262.312,6452.984,1445393.096,68656.56,1034.625,21909.956,1379.625,29.828
276,40,271000,1163841.47,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,847192,3160.281,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,847193,499.18,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,847330,970.598,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,854211,89.472,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,870322,12287.358,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,870323,45034.178,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,870324,2665.234,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
276,40,870899,26955.358,0,45034.178,89.472,970.598,1163841.47,2665.234,3160.281,26955.358,499.18,12287.358
842,410,271000,2590114.443,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,847192,1512.437,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,847193,509.437,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,847330,932,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,854211,513.5,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,870322,28.433,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,870323,3042.687,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,870324,2442.125,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
842,410,870899,9383.961,0,3042.687,513.5,932,2590114.443,2442.125,1512.437,9383.961,509.437,28.433
392,344,271000,1285471.695,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,847192,6555.371,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,847193,212.3,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,847330,3653.562,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,854211,8530.91,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,870322,7158.439,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,870323,65835.984,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,870324,2344.556,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
392,344,870899,6109.281,0,65835.984,8530.91,3653.562,1285471.695,2344.556,6555.371,6109.281,212.3,7158.439
842,276,271000,15125.091,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,847192,10028.398,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,847193,2860.312,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,847330,9612.398,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,854211,1302.125,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,870322,4803.199,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,870323,27947.7,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,870324,18485.8,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
842,276,870899,29449.143,0,27947.7,1302.125,9612.398,15125.091,18485.8,10028.398,29449.143,2860.312,4803.199
410,842,270900,52.917,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,271000,1099138.527,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,847192,80654.624,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,847193,1141.375,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,847330,1625.375,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,854211,1404.875,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,870322,116789.376,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,870323,105264.752,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,870324,6.312,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
410,842,870899,9935.742,52.917,105264.752,1404.875,1625.375,1099138.527,6.312,80654.624,9935.742,1141.375,116789.376
392,702,271000,843025.829,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,847192,7455.593,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,847193,1884.062,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,847330,5684.156,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,854211,0,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,870322,2851.453,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,870323,13593.887,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,870324,321.216,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,702,870899,10585.101,0,13593.887,0,5684.156,843025.829,321.216,7455.593,10585.101,1884.062,2851.453
392,156,270900,4167.007,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,271000,1342668.583,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,847192,1410.187,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,847193,9.062,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,847330,8410.854,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,854211,1405.402,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,870322,92.887,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,870323,18908.419,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,870324,122.921,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,156,870899,6047.153,4167.007,18908.419,1405.402,8410.854,1342668.583,122.921,1410.187,6047.153,9.062,92.887
392,276,271000,1053.278,0,128523.624,558.312,3004.112,1053.278,5305.5,14397.486,3005.108,2224.812,134901.312
392,276,847192,14397.486,0,128523.624,558.312,3004.112,1053.278,5305.5,14397.486,3005.108,2224.812,134901.312
392,276,847193,2224.812,0,128523.624,558.312,3004.112,1053.278,5305.5,14397.486,3005.108,2224.812,134901.312
392,276,847330,3004.112,0,128523.624,558.312,3004.112,1053.278,5305.5,14397.486,3005.108,2224.812,134901.312
392,276,854211,558.312,0,128523.624,558.312,3004.112,1053.278,5305.5,14397.486,3005.108,2224.812,134901.312
