i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,842,880240,92.85,1760039.405,106.955,485218.435,80773.442,9.503,1.96,1476.816,83395.113,92.85,5800.42
842,392,270900,980492.348,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,271000,919348.286,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,847192,4616.633,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,847193,3259.261,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,847330,26383.118,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,852520,2058.613,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,854211,4424.83,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,870323,49339.855,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,870324,23728.957,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
842,392,880240,1779.413,980492.348,4424.83,919348.286,26383.118,49339.855,23728.957,2058.613,4616.633,1779.413,3259.261
276,842,270900,47944.463,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,271000,2230604.119,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,847192,1780.564,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,847193,637.809,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,847330,2975.037,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,852520,239.028,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,854211,206.955,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,870323,463939.896,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,870324,267558.5,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
276,842,880240,3781.117,47944.463,206.955,2230604.119,2975.037,463939.896,267558.5,239.028,1780.564,3781.117,637.809
156,344,271000,1029388.832,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,344,847192,16069.427,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,344,847193,4320.956,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,344,847330,155451.328,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,344,852520,7145.874,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,344,854211,213.546,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,344,870323,1006.667,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,344,870324,162.398,0,213.546,1029388.832,155451.328,1006.667,162.398,7145.874,16069.427,0,4320.956
156,392,270900,5013214.006,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,271000,853258.907,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,847192,22254.197,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,847193,1417.677,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,847330,29984.255,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,852520,31.638,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,854211,441.454,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,870323,24.106,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
156,392,870324,14.569,5013214.006,441.454,853258.907,29984.255,24.106,14.569,31.638,22254.197,0,1417.677
826,842,270900,26061827.57,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,271000,4049486.21,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,847192,2760.272,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,847193,601.052,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,847330,13566.701,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,852520,1179.597,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,854211,230.099,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,870323,3199.042,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,870324,151075.025,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
826,842,880240,519.214,26061827.57,230.099,4049486.21,13566.701,3199.042,151075.025,1179.597,2760.272,519.214,601.052
842,826,271000,123559.344,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,847192,8351.315,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,847193,1877.172,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,847330,25256.978,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,852520,934.568,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,854211,1673.278,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,870323,22076.321,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,870324,6310.72,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
842,826,880240,5120.22,0,1673.278,123559.344,25256.978,22076.321,6310.72,934.568,8351.315,5120.22,1877.172
276,826,270900,0.005,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,271000,1241852.746,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,847192,17138.225,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,847193,1416.201,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,847330,4886.662,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,852520,7269.456,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,854211,715.916,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,870323,377377.893,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,870324,23294.635,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
276,826,880240,960,0.005,715.916,1241852.746,4886.662,377377.893,23294.635,7269.456,17138.225,960,1416.201
528,276,271000,23512897.68,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,847192,35452.919,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,847193,11097.77,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,847330,18057.353,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,852520,25.323,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,854211,329.287,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,870323,69312.329,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,870324,235.158,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
528,276,880240,20,0,329.287,23512897.68,18057.353,69312.329,235.158,25.323,35452.919,20,11097.77
410,842,270900,86.42,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,271000,2849884.033,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,847192,92294.542,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,847193,11161.678,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,847330,37487.554,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,852520,10987.636,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,854211,3090.901,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,870323,577692.801,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,870324,843.938,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
410,842,880240,759.073,86.42,3090.901,2849884.033,37487.554,577692.801,843.938,10987.636,92294.542,759.073,11161.678
842,276,271000,28490.952,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,847192,7284.826,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,847193,1784.391,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,847330,18119.495,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,852520,670.59,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,854211,985.88,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,870323,75547.885,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,870324,30706.148,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
842,276,880240,4747.594,0,985.88,28490.952,18119.495,75547.885,30706.148,670.59,7284.826,4747.594,1784.391
826,276,270900,11562377.49,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,271000,1931081.8,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,847192,13938.282,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,847193,1137.874,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,847330,3910.871,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,852520,5342.236,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,854211,1177.942,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,870323,125281.907,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,870324,9020.162,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
826,276,880240,43.1,11562377.49,1177.942,1931081.8,3910.871,125281.907,9020.162,5342.236,13938.282,43.1,1137.874
276,528,270900,78956.991,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,271000,1509608.554,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,847192,9882.885,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,847193,2094.227,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,847330,5031.722,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,852520,1603.705,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,854211,176.81,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,870323,96416.109,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
276,528,870324,6019.605,78956.991,176.81,1509608.554,5031.722,96416.109,6019.605,1603.705,9882.885,0,2094.227
392,410,271000,749696.351,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,410,847192,2832.327,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,410,847193,889.767,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,410,847330,2376.175,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,410,852520,217.634,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,410,854211,1901.55,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,410,870323,467.746,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,410,870324,146.068,0,1901.55,749696.351,2376.175,467.746,146.068,217.634,2832.327,0,889.767
392,156,270900,16,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,271000,687325.57,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,847192,3309.532,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,847193,196.512,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,847330,12558.743,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,852520,887.571,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,854211,916.951,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,870323,42441.976,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
392,156,870324,4184.575,16,916.951,687325.57,12558.743,42441.976,4184.575,887.571,3309.532,0,196.512
842,410,270900,677550.035,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,271000,324836.247,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,847192,1892.78,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,847193,969.661,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,847330,9689.567,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,852520,1040.759,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,854211,3626.71,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,870323,1499.699,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,870324,903.222,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
842,410,880240,1591.94,677550.035,3626.71,324836.247,9689.567,1499.699,903.222,1040.759,1892.78,1591.94,969.661
56,276,270900,0.004,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,271000,6149447.565,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,847192,6557.272,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,847193,1764.844,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,847330,1036.844,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,852520,47.404,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,854211,6209.548,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,870323,209200.343,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
56,276,870324,3864.65,0.004,6209.548,6149447.565,1036.844,209200.343,3864.65,47.404,6557.272,0,1764.844
276,40,270900,155494.1,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,271000,2423762.65,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,847192,10142.699,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,847193,1242.673,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,847330,2170.231,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,852520,1392.879,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,854211,273.922,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,870323,26815.614,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,40,870324,3704.213,155494.1,273.922,2423762.65,2170.231,26815.614,3704.213,1392.879,10142.699,0,1242.673
276,56,270900,24437.297,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,271000,374340.56,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,847192,5604.115,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,847193,638.862,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,847330,1950.713,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,852520,759.158,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,854211,209.144,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,870323,260705.879,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,870324,6176.491,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
276,56,880240,348.4,24437.297,209.144,374340.56,1950.713,260705.879,6176.491,759.158,5604.115,348.4,638.862
392,344,271000,499589.694,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
392,344,847192,4952.809,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
392,344,847193,745.933,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
392,344,847330,6252.274,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
392,344,852520,282.18,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
392,344,854211,2602.089,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
392,344,870323,45212.064,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
392,344,870324,4424.804,0,2602.089,499589.694,6252.274,45212.064,4424.804,282.18,4952.809,0,745.933
528,56,270900,4549648.488,4549648.488,326.495,11562440.54,4161.881,42582.45,7449.881,184.976,6526.354,0,1488.746
528,56,271000,11562440.54,4549648.488,326.495,11562440.54,4161.881,42582.45,7449.881,184.976,6526.354,0,1488.746
528,56,847192,6526.354,4549648.488,326.495,11562440.54,4161.881,42582.45,7449.881,184.976,6526.354,0,1488.746
528,56,847193,1488.746,4549648.488,326.495,11562440.54,4161.881,42582.45,7449.881,184.976,6526.354,0,1488.746
