iso_code,1997
533,1531944134
24,7649716157
8,2258515610
20,1180597273
784,78839008445
32,2.93E+11
51,1639492445
28,680618518.5
36,4.35E+11
40,2.13E+11
31,3962238113
108,972896267.9
204,2268301645
854,2447668985
50,48244309133
100,11315986087
48,6349202394
44,6332360000
70,3671816504
112,14108846154
84,654582899.9
60,2932827000
68,7925673448
76,8.83E+11
52,2498384130
96,5197332974
64,352260952.9
140,937741468
124,6.55E+11
152,84952360922
156,9.62E+11
384,11722142706
120,10043438503
180,6091061291
178,2322718991
170,1.0666E+11
174,364445589.7
132,490608657.9
188,12614602387
192,25365908100
196,9547818700
203,62180159376
276,2.21E+12
262,502675542
212,302988888.9
208,1.74E+11
214,20017480055
12,48177612042
218,28162053027
818,78436578171
724,5.90E+11
233,5154420649
231,8589211390
246,1.27E+11
242,2090184941
583,206626300
266,5326816859
826,1.56E+12
268,3510520231
288,6891308594
324,3783700462
270,803630742.5
624,268550998.2
226,442337849.5
300,1.43E+11
308,392190592.6
304,1072147778
320,17790026222
328,749138009.6
344,1.77E+11
340,5737099650
191,23869311079
332,3338938830
348,47296952929
360,2.16E+11
372,82856648758
364,1.14E+11
368,20764857056
352,7569666974
376,1.15E+11
388,8400033894
400,7246188575
392,4.49E+12
398,22165932063
404,13115773738
417,1767864036
116,3443413389
296,67537479.59
659,374641308
410,5.70E+11
414,30355093966
418,1747011857
422,15751867489
434,30698633109
662,805925925.9
144,15091913884
440,10118631852
428,6521609001
446,7267563603
504,39147844526
498,1930081169
450,4262965282
462,508223602.4
484,5.00E+11
584,110705600
807,3928975904
466,2697105694
470,3793418418
496,1180934203
508,4648832184
478,2072001067
480,4187367602
454,2663234934
458,1.00E+11
540,3291489841
562,2290318800
566,54457835193
558,4389965591
528,4.17E+11
524,4918691917
554,66075143415
512,15837451235
586,62433300338
591,10677286100
604,58147522523
608,82344260571
598,4936615299
616,1.59E+11
620,1.17E+11
600,9965225678
258,3567062512
634,11297802115
642,35574916295
643,4.05E+11
646,1851558302
682,1.66E+11
686,6041478436
702,1.00124E+11
90,526514030.5
694,850218033.6
222,10221705900
740,926422500
703,27706028096
705,20763101741
752,2.68E+11
690,562958836.5
760,14505233969
148,1544689503
768,1498950899
764,1.50E+11
762,921572114.5
795,2450374945
776,214991452.3
780,5737751332
788,20746360430
792,1.90E+11
798,12700905.45
834,7683852497
800,6269333313
804,50150401354
858,23969823010
842,8.58E+12
860,14744603774
670,347770370.4
862,85843534589
704,26843700442
548,272771209.1
882,285475591.9
887,6838557384
894,4303281932
716,8529571600
