i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
410,344,870324,45.683,0,593.375,580,1755.496,4747999.893,45.683,0,1326.437,3552.297,1290.625
276,208,271000,77353.215,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
276,208,300490,15320.719,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
276,208,847192,2313.127,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
276,208,847193,347.466,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
276,208,847330,799.561,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
276,208,854211,56.101,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
276,208,870323,36658.58,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
276,208,870324,1057.332,0,36658.58,799.561,56.101,77353.215,1057.332,0,347.466,15320.719,2313.127
208,276,270900,91691.934,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,271000,270129.091,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,300490,316.036,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,847192,43.774,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,847193,39.068,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,847330,368.738,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,854211,12.707,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,870323,9027.133,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
208,276,870324,95.65,91691.934,9027.133,368.738,12.707,270129.091,95.65,0,39.068,316.036,43.774
392,36,271000,66880.357,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
392,36,300490,0.452,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
392,36,847192,1044.678,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
392,36,847193,352.559,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
392,36,847330,556.562,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
392,36,854211,41.253,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
392,36,870323,216779.566,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
392,36,870324,58122.321,0,216779.566,556.562,41.253,66880.357,58122.321,0,352.559,0.452,1044.678
764,392,271000,146199.247,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
764,392,300490,3.75,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
764,392,847192,11749.5,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
764,392,847193,1154.456,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
764,392,847330,4531.06,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
764,392,854211,2987.287,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
764,392,870323,18.863,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
764,392,870324,1.884,0,18.863,4531.06,2987.287,146199.247,1.884,0,1154.456,3.75,11749.5
360,842,270900,3512973.528,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
360,842,271000,301112.075,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
360,842,847192,1449.875,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
360,842,847193,2.375,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
360,842,847330,207.234,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
360,842,854211,326.312,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
360,842,870323,4.562,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
360,842,870324,5.651,3512973.528,4.562,207.234,326.312,301112.075,5.651,0,2.375,0,1449.875
344,826,271000,13.575,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
344,826,300490,31.071,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
344,826,847192,6469.273,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
344,826,847193,1220.5,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
344,826,847330,9800.933,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
344,826,854211,225.583,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
344,826,870323,102.312,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
344,826,870324,63.898,0,102.312,9800.933,225.583,13.575,63.898,0,1220.5,31.071,6469.273
682,842,270900,71294141.69,71294141.69,36.25,10.109,0,1285951.731,49.261,0,0.156,0,0
682,842,271000,1285951.731,71294141.69,36.25,10.109,0,1285951.731,49.261,0,0.156,0,0
682,842,847193,0.156,71294141.69,36.25,10.109,0,1285951.731,49.261,0,0.156,0,0
682,842,847330,10.109,71294141.69,36.25,10.109,0,1285951.731,49.261,0,0.156,0,0
682,842,870323,36.25,71294141.69,36.25,10.109,0,1285951.731,49.261,0,0.156,0,0
682,842,870324,49.261,71294141.69,36.25,10.109,0,1285951.731,49.261,0,0.156,0,0
392,608,271000,5551.116,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,300490,20.444,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,847192,30.32,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,847193,2.062,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,847330,10420.316,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,854211,23.71,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,870323,539.437,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,870324,4.687,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,608,880240,44.693,0,539.437,10420.316,23.71,5551.116,4.687,44.693,2.062,20.444,30.32
392,124,270900,42.14,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,271000,46.747,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,300490,4.155,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,847192,685.628,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,847193,269.61,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,847330,464.312,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,854211,40.286,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,870323,165801.644,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,870324,37558.308,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
392,124,880240,79.9,42.14,165801.644,464.312,40.286,46.747,37558.308,79.9,269.61,4.155,685.628
156,410,270900,809814.029,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,271000,875272.18,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,300490,60.717,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,847192,8424.144,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,847193,3130.187,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,847330,6294.334,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,854211,848.838,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,870323,16.765,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
156,410,870324,2.062,809814.029,16.765,6294.334,848.838,875272.18,2.062,0,3130.187,60.717,8424.144
702,344,271000,13689606.47,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
702,344,300490,0,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
702,344,847192,3889.322,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
702,344,847193,6177.834,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
702,344,847330,0,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
702,344,854211,12902.375,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
702,344,870323,111.023,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
702,344,870324,180.692,0,111.023,0,12902.375,13689606.47,180.692,0,6177.834,0,3889.322
528,842,270900,30129.019,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,271000,361841.156,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,300490,143.004,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,847192,985.298,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,847193,923.013,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,847330,1609.25,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,854211,79.204,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,870323,30351.259,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,870324,96.064,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
528,842,880240,119.85,30129.019,30351.259,1609.25,79.204,361841.156,96.064,119.85,923.013,143.004,985.298
752,276,271000,1569652.293,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
752,276,300490,2694.42,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
752,276,847192,232.646,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
752,276,847193,29.859,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
752,276,847330,138.933,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
752,276,854211,11.04,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
752,276,870323,21215.479,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
752,276,870324,26.958,0,21215.479,138.933,11.04,1569652.293,26.958,0,29.859,2694.42,232.646
276,348,271000,12626.137,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
276,348,300490,1398.7,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
276,348,847192,1325.736,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
276,348,847193,154.76,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
276,348,847330,1409.745,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
276,348,854211,71.71,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
276,348,870323,14510.767,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
276,348,870324,544.814,0,14510.767,1409.745,71.71,12626.137,544.814,0,154.76,1398.7,1325.736
682,392,270900,10051717,10051717,2.902,0.07,0.01,5032806.198,0,0,0,0,0
682,392,271000,5032806.198,10051717,2.902,0.07,0.01,5032806.198,0,0,0,0,0
682,392,847330,0.07,10051717,2.902,0.07,0.01,5032806.198,0,0,0,0,0
682,392,854211,0.01,10051717,2.902,0.07,0.01,5032806.198,0,0,0,0,0
682,392,870323,2.902,10051717,2.902,0.07,0.01,5032806.198,0,0,0,0,0
784,392,270900,53205955.56,53205955.56,1.451,0.043,0.007,1632627.979,0,0,0,0,0.024
784,392,271000,1632627.979,53205955.56,1.451,0.043,0.007,1632627.979,0,0,0,0,0.024
784,392,847192,0.024,53205955.56,1.451,0.043,0.007,1632627.979,0,0,0,0,0.024
784,392,847330,0.043,53205955.56,1.451,0.043,0.007,1632627.979,0,0,0,0,0.024
784,392,854211,0.007,53205955.56,1.451,0.043,0.007,1632627.979,0,0,0,0,0.024
784,392,870323,1.451,53205955.56,1.451,0.043,0.007,1632627.979,0,0,0,0,0.024
752,826,271000,1673055.587,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
752,826,300490,1042.119,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
752,826,847192,175.337,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
752,826,847193,39.264,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
752,826,847330,55.981,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
752,826,854211,34.928,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
752,826,870323,28187.985,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
752,826,870324,7,0,28187.985,55.981,34.928,1673055.587,7,0,39.264,1042.119,175.337
643,276,270900,19535300.91,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,271000,252766.375,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,300490,9.085,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,847192,11.322,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,847193,1.296,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,847330,2.7,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,854211,0.27,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,870323,40.478,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
643,276,870324,2.226,19535300.91,40.478,2.7,0.27,252766.375,2.226,0,1.296,9.085,11.322
56,724,271000,156808.179,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,300490,424.602,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,847192,1458.775,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,847193,195.197,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,847330,139.835,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,854211,18.299,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,870323,58779.312,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,870324,1317.157,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
56,724,880240,69,0,58779.312,139.835,18.299,156808.179,1317.157,69,195.197,424.602,1458.775
826,752,270900,763333.918,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,271000,796499.684,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,300490,3200.696,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,847192,2102.188,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,847193,173.987,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,847330,691.081,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,854211,206.676,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,870323,20977.646,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
826,752,870324,1655.407,763333.918,20977.646,691.081,206.676,796499.684,1655.407,0,173.987,3200.696,2102.188
752,842,271000,681418.469,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
752,842,300490,808.953,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
752,842,847192,34.488,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
752,842,847193,6.375,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
752,842,847330,112.003,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
752,842,854211,25.231,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
752,842,870323,111614,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
752,842,870324,20,0,111614,112.003,25.231,681418.469,20,0,6.375,808.953,34.488
702,392,271000,2061208.31,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
702,392,300490,5043.487,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
702,392,847192,13331.943,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
702,392,847193,7104.698,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
702,392,847330,2511.625,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
702,392,854211,2417.807,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
702,392,870323,8.706,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
702,392,870324,3.767,0,8.706,2511.625,2417.807,2061208.31,3.767,0,7104.698,5043.487,13331.943
170,842,270900,25265962.27,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
170,842,271000,2724486.508,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
170,842,300490,190.052,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
170,842,847192,1.75,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
170,842,847193,1.25,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
170,842,847330,0.285,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
170,842,854211,0.73,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
170,842,870323,1.451,25265962.27,1.451,0.285,0.73,2724486.508,0,0,1.25,190.052,1.75
124,392,271000,970.118,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
124,392,300490,8.887,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
124,392,847192,0.778,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
124,392,847193,0.297,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
124,392,847330,87.023,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
124,392,854211,67.7,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
124,392,870323,455.998,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
124,392,870324,7942.833,0,455.998,87.023,67.7,970.118,7942.833,0,0.297,8.887,0.778
528,724,271000,421941.929,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
528,724,300490,1117.616,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
528,724,847192,2631.562,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
528,724,847193,5599.921,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
528,724,847330,3115.766,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
528,724,854211,1543.311,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
528,724,870323,9034.089,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
528,724,870324,1.562,0,9034.089,3115.766,1543.311,421941.929,1.562,0,5599.921,1117.616,2631.562
124,826,271000,12180901.77,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,300490,276.385,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,847192,145.347,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,847193,38.476,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,847330,1118.375,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,854211,26.432,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,870323,799.625,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,870324,459.125,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
124,826,880240,79.9,0,799.625,1118.375,26.432,12180901.77,459.125,79.9,38.476,276.385,145.347
32,76,270900,3341469.87,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,271000,1206073.571,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,300490,828.435,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,847192,1.059,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,847193,0.34,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,847330,10.405,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,854211,0.471,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,870323,46315.277,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
32,76,870324,277.422,3341469.87,46315.277,10.405,0.471,1206073.571,277.422,0,0.34,828.435,1.059
764,702,270900,504333.165,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,271000,2349184.695,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,300490,466.565,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,847192,5891.941,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,847193,9888.931,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,847330,6870.222,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,854211,2892.957,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,870323,439.722,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
764,702,870324,7.534,504333.165,439.722,6870.222,2892.957,2349184.695,7.534,0,9888.931,466.565,5891.941
792,276,271000,21692.175,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
792,276,300490,8.636,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
792,276,847192,254.886,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
792,276,847193,2.251,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
792,276,847330,13.195,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
792,276,854211,18.82,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
792,276,870323,13803.226,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
792,276,880240,156.5,0,13803.226,13.195,18.82,21692.175,0,156.5,2.251,8.636,254.886
826,392,271000,769.672,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
826,392,300490,860.166,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
826,392,847192,32.82,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
826,392,847193,253.156,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
826,392,847330,226.723,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
826,392,854211,52.628,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
826,392,870323,5748.273,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
826,392,870324,7384.417,0,5748.273,226.723,52.628,769.672,7384.417,0,253.156,860.166,32.82
76,32,271000,209260.881,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
76,32,300490,7178.114,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
76,32,847192,2319.063,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
76,32,847193,1.14,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
76,32,847330,16.298,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
76,32,854211,2.102,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
76,32,870323,17414.839,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
76,32,870324,223.945,0,17414.839,16.298,2.102,209260.881,223.945,0,1.14,7178.114,2319.063
246,276,271000,213548.051,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
246,276,300490,90.804,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
246,276,847192,1060.761,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
246,276,847193,16.559,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
246,276,847330,28.167,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
246,276,854211,21.677,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
246,276,870323,21874.676,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
246,276,870324,3.023,0,21874.676,28.167,21.677,213548.051,3.023,0,16.559,90.804,1060.761
156,826,271000,11393.643,0,20.64,13570.581,174.905,11393.643,0,0,609.687,106.608,15604.136
156,826,300490,106.608,0,20.64,13570.581,174.905,11393.643,0,0,609.687,106.608,15604.136
156,826,847192,15604.136,0,20.64,13570.581,174.905,11393.643,0,0,609.687,106.608,15604.136
156,826,847193,609.687,0,20.64,13570.581,174.905,11393.643,0,0,609.687,106.608,15604.136
156,826,847330,13570.581,0,20.64,13570.581,174.905,11393.643,0,0,609.687,106.608,15604.136
156,826,854211,174.905,0,20.64,13570.581,174.905,11393.643,0,0,609.687,106.608,15604.136
156,826,870323,20.64,0,20.64,13570.581,174.905,11393.643,0,0,609.687,106.608,15604.136
608,392,271000,236557.957,0,2.902,3098.758,206.457,236557.957,0,0,11.687,24.935,4248.882
