iso_code,1996
533,1379960894
24,7526963964
8,3199642580
20,1223945357
784,73571233996
32,2.72E+11
51,1596968946
28,633729629.6
36,4.00E+11
40,2.37E+11
31,3176333837
108,869033856.3
204,2361116448
854,2586550747
50,46438484108
100,12294221473
48,6101861436
44,3609000000
70,2786045322
112,14756846154
84,641660005.3
60,2695390000
68,7396966657
76,8.50E+11
52,2363645403
96,5115602837
64,303435517.9
140,1007791186
124,6.29E+11
152,78039572222
156,8.64E+11
384,12139234939
120,10313258945
180,5772020526
178,2540697688
170,97160109278
174,396053797.6
132,501979069.3
188,11678424512
192,25017368700
196,10011918444
203,67387788633
276,2.50E+12
262,494004647.7
212,292285185.2
208,1.88E+11
214,18241691857
12,46941582519
218,25226393197
818,67629716981
724,6.43E+11
233,4786018988
231,8547939731
246,1.32E+11
242,2128696644
583,218534700
266,5694040337
826,1.42E+12
268,3095047604
288,6934984709
324,3868968302
270,848237108.6
624,270419779.4
226,232463036.4
300,1.46E+11
308,366911444.4
304,1197509787
320,15674835615
328,705406001.4
344,1.60E+11
340,5215028986
191,23846613059
332,2907514523
348,46658755152
360,2.27E+11
372,75790786290
364,1.20E+11
368,10433698621
352,7426081278
376,1.10E+11
388,7393883555
400,6928359238
392,4.92E+12
398,21035368251
404,12045858436
417,1827570586
116,3506695720
296,66515376.79
659,333944444.4
410,6.10E+11
414,31493319973
418,1873671550
422,13690217333
434,27884615385
662,788888888.9
144,13897738375
440,8382519637
428,5969114344
446,7176892950
504,43161452678
498,1695122174
450,4931861239
462,450382328
484,4.11E+11
584,110858000
807,4651453634
466,2780422212
470,3822882801
496,1345719472
508,3856799844
478,2132081882
480,4421943910
454,2281034131
458,1.01E+11
540,3606968434
562,2405687081
566,51075815093
558,4308351903
528,4.50E+11
524,4521580381
554,70140835299
512,15277763329
586,63320122807
591,9870494000
604,55252414130
608,82848140618
598,5155311077
616,1.60E+11
620,1.23E+11
600,9788391781
258,3954696874
634,9059340385
642,36937074278
643,3.92E+11
646,1382334879
682,1.59E+11
686,6559712551
702,96295886525
90,510598923.3
694,941742152.7
222,9586327800
740,861411471.3
703,27925036755
705,21507232649
752,2.92E+11
690,503068472.2
760,13789560878
148,1607345450
768,1465448290
764,1.83E+11
762,1043654822
795,2378759975
776,222100576.3
780,5759537726
788,19587322786
792,1.81E+11
798,12334846.23
834,6496195451
800,6044585327
804,44558076852
858,20515543039
842,8.07E+12
860,13948892216
670,331488888.9
862,70543211119
704,24657470575
548,261370044.5
882,249908970.7
887,5785685311
894,3597220962
716,8553146600
