i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
76,528,847192,22.261,0,485.761,0.012,0,0.197,0,0.25,13.902,22.261,0
76,528,847193,0.25,0,485.761,0.012,0,0.197,0,0.25,13.902,22.261,0
76,528,847330,0.197,0,485.761,0.012,0,0.197,0,0.25,13.902,22.261,0
76,528,854211,0.012,0,485.761,0.012,0,0.197,0,0.25,13.902,22.261,0
76,528,870323,485.761,0,485.761,0.012,0,0.197,0,0.25,13.902,22.261,0
76,528,870899,13.902,0,485.761,0.012,0,0.197,0,0.25,13.902,22.261,0
410,826,271000,15779.721,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
410,826,847192,15031.124,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
410,826,847193,786.547,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
410,826,847330,1792.061,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
410,826,854211,498.123,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
410,826,870323,40804.679,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
410,826,870324,9.606,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
410,826,870899,1230.591,0,40804.679,498.123,15779.721,1792.061,9.606,786.547,1230.591,15031.124,0
214,842,271000,0.212,0,0,0.78,0.212,1.5,0,0.006,0.024,5.517,0
214,842,847192,5.517,0,0,0.78,0.212,1.5,0,0.006,0.024,5.517,0
214,842,847193,0.006,0,0,0.78,0.212,1.5,0,0.006,0.024,5.517,0
214,842,847330,1.5,0,0,0.78,0.212,1.5,0,0.006,0.024,5.517,0
214,842,854211,0.78,0,0,0.78,0.212,1.5,0,0.006,0.024,5.517,0
214,842,870899,0.024,0,0,0.78,0.212,1.5,0,0.006,0.024,5.517,0
826,36,270900,0.644,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,271000,15622.762,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,847192,63.902,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,847193,34.394,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,847330,284.062,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,854211,19.374,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,870323,6325.664,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,870324,6374.183,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,870899,2799.625,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
826,36,880240,39.95,0.644,6325.664,19.374,15622.762,284.062,6374.183,34.394,2799.625,63.902,39.95
246,752,271000,1241933.094,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,847192,1234.3,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,847193,18.293,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,847330,67.145,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,854211,4.703,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,870323,1224.335,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,870324,1.688,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,870899,11162.4,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
246,752,880240,35.699,0,1224.335,4.703,1241933.094,67.145,1.688,18.293,11162.4,1234.3,35.699
344,702,271000,11231.572,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
344,702,847192,2383.236,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
344,702,847193,1303.585,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
344,702,847330,0,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
344,702,854211,0,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
344,702,870323,2508.065,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
344,702,870324,764.027,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
344,702,870899,0,0,2508.065,0,11231.572,0,764.027,1303.585,0,2383.236,0
826,124,270900,1924241.066,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,271000,477826.877,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,847192,160.882,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,847193,7.687,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,847330,313.562,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,854211,10.381,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,870323,28.5,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,870324,4130.347,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
826,124,870899,2878.875,1924241.066,28.5,10.381,477826.877,313.562,4130.347,7.687,2878.875,160.882,0
702,764,270900,1480.062,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,271000,1372560.85,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,847192,914.062,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,847193,639.509,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,847330,1201.187,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,854211,157.767,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,870323,71.099,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,870324,7.709,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
702,764,870899,143.917,1480.062,71.099,157.767,1372560.85,1201.187,7.709,639.509,143.917,914.062,0
360,410,270900,5580391.227,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
360,410,271000,2176937.866,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
360,410,847192,12.213,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
360,410,847193,0.277,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
360,410,847330,0.191,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
360,410,854211,0.8,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
360,410,870323,461.125,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
360,410,870899,2.174,5580391.227,461.125,0.8,2176937.866,0.191,0,0.277,2.174,12.213,0
804,643,271000,38626.265,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
804,643,847192,12.374,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
804,643,847193,0.652,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
804,643,847330,462.263,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
804,643,854211,0.246,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
804,643,870323,1.214,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
804,643,870899,3332.964,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
804,643,880240,59.398,0,1.214,0.246,38626.265,462.263,0,0.652,3332.964,12.374,59.398
764,344,270900,20.011,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,271000,224769.247,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,847192,1468.455,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,847193,207.476,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,847330,3032.367,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,854211,1290.918,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,870323,689.109,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,870324,55.486,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
764,344,870899,118.187,20.011,689.109,1290.918,224769.247,3032.367,55.486,207.476,118.187,1468.455,0
643,156,270900,499162.051,499162.051,0,0.029,1973380.008,0.002,1.812,0,894.914,0,39.95
643,156,271000,1973380.008,499162.051,0,0.029,1973380.008,0.002,1.812,0,894.914,0,39.95
643,156,847330,0.002,499162.051,0,0.029,1973380.008,0.002,1.812,0,894.914,0,39.95
643,156,854211,0.029,499162.051,0,0.029,1973380.008,0.002,1.812,0,894.914,0,39.95
643,156,870324,1.812,499162.051,0,0.029,1973380.008,0.002,1.812,0,894.914,0,39.95
643,156,870899,894.914,499162.051,0,0.029,1973380.008,0.002,1.812,0,894.914,0,39.95
643,156,880240,39.95,499162.051,0,0.029,1973380.008,0.002,1.812,0,894.914,0,39.95
528,208,271000,80924.475,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
528,208,847192,2428.047,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
528,208,847193,323.781,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
528,208,847330,946.124,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
528,208,854211,19.64,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
528,208,870323,4644.636,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
528,208,870324,5.802,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
528,208,870899,777.393,0,4644.636,19.64,80924.475,946.124,5.802,323.781,777.393,2428.047,0
484,124,270900,1177241.288,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,271000,148207.475,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,847192,88.4,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,847193,1.25,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,847330,3.312,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,854211,0.013,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,870323,79281.56,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,870324,6484.71,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
484,124,870899,266.5,1177241.288,79281.56,0.013,148207.475,3.312,6484.71,1.25,266.5,88.4,0
620,724,270900,4.187,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,271000,125322.879,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,847192,2461.459,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,847193,98.512,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,847330,246.646,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,854211,25.549,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,870323,2910.028,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,870324,1.375,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
620,724,870899,16514.746,4.187,2910.028,25.549,125322.879,246.646,1.375,98.512,16514.746,2461.459,0
410,360,271000,1333971.649,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,847192,190.85,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,847193,1.91,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,847330,1467.603,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,854211,4.029,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,870323,1194.458,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,870324,471.059,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,870899,878.179,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
410,360,880240,161,0,1194.458,4.029,1333971.649,1467.603,471.059,1.91,878.179,190.85,161
156,124,270900,17.199,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
156,124,271000,11404.111,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
156,124,847192,3932.784,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
156,124,847193,535.168,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
156,124,847330,3351.5,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
156,124,854211,5.674,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
156,124,870323,4.353,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
156,124,870899,396.187,17.199,4.353,5.674,11404.111,3351.5,0,535.168,396.187,3932.784,0
364,392,270900,21395948.88,21395948.88,1.451,0,54969.191,0.085,0,1.764,0,0,0
364,392,271000,54969.191,21395948.88,1.451,0,54969.191,0.085,0,1.764,0,0,0
364,392,847193,1.764,21395948.88,1.451,0,54969.191,0.085,0,1.764,0,0,0
364,392,847330,0.085,21395948.88,1.451,0,54969.191,0.085,0,1.764,0,0,0
364,392,870323,1.451,21395948.88,1.451,0,54969.191,0.085,0,1.764,0,0,0
702,276,271000,8730.29,0,2,608.687,8730.29,1168,1,1795,5,5268,0
702,276,847192,5268,0,2,608.687,8730.29,1168,1,1795,5,5268,0
702,276,847193,1795,0,2,608.687,8730.29,1168,1,1795,5,5268,0
702,276,847330,1168,0,2,608.687,8730.29,1168,1,1795,5,5268,0
702,276,854211,608.687,0,2,608.687,8730.29,1168,1,1795,5,5268,0
702,276,870323,2,0,2,608.687,8730.29,1168,1,1795,5,5268,0
702,276,870324,1,0,2,608.687,8730.29,1168,1,1795,5,5268,0
702,276,870899,5,0,2,608.687,8730.29,1168,1,1795,5,5268,0
372,528,271000,109802.533,0,0,10.987,109802.533,2867.136,0,2186.56,392.703,1214.527,0
372,528,847192,1214.527,0,0,10.987,109802.533,2867.136,0,2186.56,392.703,1214.527,0
372,528,847193,2186.56,0,0,10.987,109802.533,2867.136,0,2186.56,392.703,1214.527,0
372,528,847330,2867.136,0,0,10.987,109802.533,2867.136,0,2186.56,392.703,1214.527,0
372,528,854211,10.987,0,0,10.987,109802.533,2867.136,0,2186.56,392.703,1214.527,0
372,528,870899,392.703,0,0,10.987,109802.533,2867.136,0,2186.56,392.703,1214.527,0
414,392,270900,16969866.56,16969866.56,0,0.105,4238098.885,0,0,0,0,0.005,0
414,392,271000,4238098.885,16969866.56,0,0.105,4238098.885,0,0,0,0,0.005,0
414,392,847192,0.005,16969866.56,0,0.105,4238098.885,0,0,0,0,0.005,0
414,392,854211,0.105,16969866.56,0,0.105,4238098.885,0,0,0,0,0.005,0
702,360,271000,7203271.045,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
702,360,847192,548.187,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
702,360,847193,302.375,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
702,360,847330,1182.812,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
702,360,854211,202.3,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
702,360,870323,31.3,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
702,360,870324,1.437,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
702,360,870899,1119.5,0,31.3,202.3,7203271.045,1182.812,1.437,302.375,1119.5,548.187,0
76,392,271000,0.811,0,0.98,0.028,0.811,0.073,0,2.25,227.652,0.078,0
76,392,847192,0.078,0,0.98,0.028,0.811,0.073,0,2.25,227.652,0.078,0
76,392,847193,2.25,0,0.98,0.028,0.811,0.073,0,2.25,227.652,0.078,0
76,392,847330,0.073,0,0.98,0.028,0.811,0.073,0,2.25,227.652,0.078,0
76,392,854211,0.028,0,0.98,0.028,0.811,0.073,0,2.25,227.652,0.078,0
76,392,870323,0.98,0,0.98,0.028,0.811,0.073,0,2.25,227.652,0.078,0
76,392,870899,227.652,0,0.98,0.028,0.811,0.073,0,2.25,227.652,0.078,0
643,392,271000,437830.744,0,5.562,0,437830.744,0.008,0,0,0.299,0,0
643,392,847330,0.008,0,5.562,0,437830.744,0.008,0,0,0.299,0,0
643,392,870323,5.562,0,5.562,0,437830.744,0.008,0,0,0.299,0,0
643,392,870899,0.299,0,5.562,0,437830.744,0.008,0,0,0.299,0,0
643,826,270900,1893527.972,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,271000,8951440.513,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,847192,4.595,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,847193,2.062,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,847330,16.023,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,854211,0.025,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,870323,13.625,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,870324,3,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
643,826,870899,44.925,1893527.972,13.625,0.025,8951440.513,16.023,3,2.062,44.925,4.595,0
124,826,271000,1546.27,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
124,826,847192,134.117,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
124,826,847193,56.324,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
124,826,847330,493.187,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
124,826,854211,49.624,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
124,826,870323,19.003,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
124,826,870324,58.976,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
124,826,870899,1696.625,0,19.003,49.624,1546.27,493.187,58.976,56.324,1696.625,134.117,0
458,826,271000,5802.792,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,847192,4374.324,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,847193,1712.25,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,847330,3405.816,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,854211,1004.819,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,870323,5528.421,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,870324,473.062,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,870899,373.88,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
458,826,880240,39.95,0,5528.421,1004.819,5802.792,3405.816,473.062,1712.25,373.88,4374.324,39.95
246,643,270900,300.312,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,271000,273932.121,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,847192,1848.873,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,847193,68.181,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,847330,317.992,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,854211,3.884,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,870323,3590.99,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,870324,1117.915,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
246,643,870899,569.686,300.312,3590.99,3.884,273932.121,317.992,1117.915,68.181,569.686,1848.873,0
620,826,271000,262752.112,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
620,826,847192,20.326,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
620,826,847193,0.768,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
620,826,847330,17.77,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
620,826,854211,6.881,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
620,826,870323,19113.158,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
620,826,870324,0.902,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
620,826,870899,2175.125,0,19113.158,6.881,262752.112,17.77,0.902,0.768,2175.125,20.326,0
702,410,271000,1700751.844,0,5.75,461.237,1700751.844,776.562,0,797.812,29.031,3394.812,0
702,410,847192,3394.812,0,5.75,461.237,1700751.844,776.562,0,797.812,29.031,3394.812,0
702,410,847193,797.812,0,5.75,461.237,1700751.844,776.562,0,797.812,29.031,3394.812,0
702,410,847330,776.562,0,5.75,461.237,1700751.844,776.562,0,797.812,29.031,3394.812,0
702,410,854211,461.237,0,5.75,461.237,1700751.844,776.562,0,797.812,29.031,3394.812,0
702,410,870323,5.75,0,5.75,461.237,1700751.844,776.562,0,797.812,29.031,3394.812,0
702,410,870899,29.031,0,5.75,461.237,1700751.844,776.562,0,797.812,29.031,3394.812,0
36,156,270900,410194.191,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,271000,13641.149,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,847192,1.432,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,847193,1.437,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,847330,42.549,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,854211,0.074,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,870323,15.125,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,870324,2.5,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
36,156,870899,143.693,410194.191,15.125,0.074,13641.149,42.549,2.5,1.437,143.693,1.432,0
76,276,271000,0.614,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
76,276,847192,0.032,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
76,276,847193,0.367,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
76,276,847330,0.353,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
76,276,854211,0.011,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
76,276,870323,30.567,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
76,276,870324,5,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
76,276,870899,8107.56,0,30.567,0.011,0.614,0.353,5,0.367,8107.56,0.032,0
458,764,270900,3673087.974,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
458,764,271000,151797.145,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
458,764,847192,129.128,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
458,764,847193,29.185,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
458,764,847330,9596.511,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
458,764,854211,69.578,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
458,764,870323,0,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
458,764,870899,533.38,3673087.974,0,69.578,151797.145,9596.511,0,29.185,533.38,129.128,0
528,40,271000,26652.44,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,847192,1586.042,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,847193,356.791,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,847330,482.048,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,854211,4.143,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,870323,4055.24,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,870324,15,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,870899,1118.731,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
528,40,880240,67.699,0,4055.24,4.143,26652.44,482.048,15,356.791,1118.731,1586.042,67.699
203,703,270900,42229.844,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,271000,160595.09,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,847192,107.046,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,847193,19.471,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,847330,222.987,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,854211,20.054,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,870323,9484.193,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,870324,15.989,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,870899,5193.687,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
203,703,880240,320,42229.844,9484.193,20.054,160595.09,222.987,15.989,19.471,5193.687,107.046,320
246,842,271000,406442.288,0,13003.484,2.195,406442.288,85.546,3.625,0.308,270.26,4361.316,107.101
246,842,847192,4361.316,0,13003.484,2.195,406442.288,85.546,3.625,0.308,270.26,4361.316,107.101
