i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
826,842,854211,313.365,13238753.41,977.5,4663.941,313.365,3511368.266,98074.184,479.4,1400.25,1748.25,29111.789
826,842,870323,977.5,13238753.41,977.5,4663.941,313.365,3511368.266,98074.184,479.4,1400.25,1748.25,29111.789
826,842,870324,98074.184,13238753.41,977.5,4663.941,313.365,3511368.266,98074.184,479.4,1400.25,1748.25,29111.789
826,842,870899,29111.789,13238753.41,977.5,4663.941,313.365,3511368.266,98074.184,479.4,1400.25,1748.25,29111.789
826,842,880240,479.4,13238753.41,977.5,4663.941,313.365,3511368.266,98074.184,479.4,1400.25,1748.25,29111.789
156,392,270900,7848233.865,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,271000,221479.958,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,847192,56675.848,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,847193,14346.161,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,847330,13824.823,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,854211,860.819,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,870323,13.059,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,870324,3.143,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
156,392,870899,4636.794,7848233.865,13.059,13824.823,860.819,221479.958,3.143,0,14346.161,56675.848,4636.794
826,276,270900,17048587.25,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,271000,1607330.841,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,847192,12268.367,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,847193,1648.974,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,847330,5367.032,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,854211,1055.583,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,870323,133794.927,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,870324,14938.239,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,870899,106266.204,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
826,276,880240,23,17048587.25,133794.927,5367.032,1055.583,1607330.841,14938.239,23,1648.974,12268.367,106266.204
842,276,271000,26243.177,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,847192,15054,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,847193,3107,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,847330,8131,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,854211,1421,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,870323,70485,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,870324,41865,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,870899,20471,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
842,276,880240,3330,0,70485,8131,1421,26243.177,41865,3330,3107,15054,20471
276,40,271000,1935192.023,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,847192,7257.383,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,847193,1032.244,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,847330,1778.608,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,854211,167.844,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,870323,39203.305,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,870324,2491.661,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,870899,37681.728,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
276,40,880240,93,0,39203.305,1778.608,167.844,1935192.023,2491.661,93,1032.244,7257.383,37681.728
410,842,271000,1296430.899,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,847192,80123.808,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,847193,8502.285,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,847330,3283.125,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,854211,3051.127,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,870323,236668.432,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,870324,754.25,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,870899,17746.91,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
410,842,880240,744.25,0,236668.432,3283.125,3051.127,1296430.899,754.25,744.25,8502.285,80123.808,17746.91
392,344,271000,1085380.293,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
392,344,847192,3039.645,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
392,344,847193,865.729,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
392,344,847330,4063.062,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
392,344,854211,11849.418,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
392,344,870323,85486.296,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
392,344,870324,14115.881,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
392,344,870899,7972.242,0,85486.296,4063.062,11849.418,1085380.293,14115.881,0,865.729,3039.645,7972.242
276,724,271000,133684.908,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
276,724,847192,2911.934,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
276,724,847193,712.11,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
276,724,847330,1584.66,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
276,724,854211,128.783,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
276,724,870323,73601.977,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
276,724,870324,5939.487,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
276,724,870899,83000.046,0,73601.977,1584.66,128.783,133684.908,5939.487,0,712.11,2911.934,83000.046
40,276,270900,50296.299,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,271000,24561.865,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,847192,947.106,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,847193,126.081,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,847330,369.029,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,854211,74.509,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,870323,14311.089,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,870324,14849.257,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,870899,33102.383,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
40,276,880240,74.5,50296.299,14311.089,369.029,74.509,24561.865,14849.257,74.5,126.081,947.106,33102.383
392,156,270900,55336.472,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,271000,2294627.157,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,847192,1347.74,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,847193,103.915,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,847330,11716.381,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,854211,3637.638,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,870323,28770.427,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,870324,1705.867,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,156,870899,8858.144,55336.472,28770.427,11716.381,3637.638,2294627.157,1705.867,0,103.915,1347.74,8858.144
392,276,271000,964.379,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
392,276,847192,33365,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
392,276,847193,5560,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
392,276,847330,4809.659,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
392,276,854211,946,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
392,276,870323,227128,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
392,276,870324,4467,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
392,276,870899,2487.242,0,227128,4809.659,946,964.379,4467,0,5560,33365,2487.242
826,528,270900,14453064.65,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,271000,2256302.224,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,847192,51689.668,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,847193,3135.187,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,847330,6905.481,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,854211,193.236,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,870323,88775.808,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,870324,2428.187,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
826,528,870899,6607.869,14453064.65,88775.808,6905.481,193.236,2256302.224,2428.187,0,3135.187,51689.668,6607.869
702,842,270900,41504.964,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,271000,1518141.729,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,847192,25466.025,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,847193,40080.163,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,847330,0,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,854211,2970.158,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,870323,116.08,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,870324,16.952,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
702,842,870899,1782.75,41504.964,116.08,0,2970.158,1518141.729,16.952,0,40080.163,25466.025,1782.75
528,826,270900,16117.726,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,271000,1583598.151,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,847192,26428.738,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,847193,5826.996,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,847330,15344.057,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,854211,535.077,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,870323,42665.876,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,870324,81.167,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
528,826,870899,8666.959,16117.726,42665.876,15344.057,535.077,1583598.151,81.167,0,5826.996,26428.738,8666.959
842,410,270900,1159568.35,1159568.35,237.296,973.312,696.635,109756.622,231.699,199.75,200.742,265.437,2623
842,410,271000,109756.622,1159568.35,237.296,973.312,696.635,109756.622,231.699,199.75,200.742,265.437,2623
842,410,847192,265.437,1159568.35,237.296,973.312,696.635,109756.622,231.699,199.75,200.742,265.437,2623
842,410,847193,200.742,1159568.35,237.296,973.312,696.635,109756.622,231.699,199.75,200.742,265.437,2623
842,410,847330,973.312,1159568.35,237.296,973.312,696.635,109756.622,231.699,199.75,200.742,265.437,2623
